id,title,abstract,math,physics,q-bio,q-fin,stat
704.0937,invariants of triangular lie algebras,"triangular lie algebras are the lie algebras which can be faithfully represented by triangular matrices of any finite size over the real/complex number field. in the paper invariants ('generalized casimir operators') are found for three classes of lie algebras, namely those which are either strictly or non-strictly triangular, and for so-called special upper triangular lie algebras. algebraic algorithm of [j. phys. a: math. gen., 2006, v.39, 5749; math-ph/0602046], developed further in [j. phys. a: math. theor., 2007, v.40, 113; math-ph/0606045], is used to determine the invariants. a conjecture of [j. phys. a: math. gen., 2001, v.34, 9085], concerning the number of independent invariants and their form, is corroborated.",1,0,0,0,0
704.094,glueball masses in (2+1)-dimensional anisotropic weakly-coupled   yang-mills theory,"the confinement problem has been solved in the anisotropic (2+1)-dimensional su(n) yang-mills theory at weak coupling. in this paper, we find the low-lying spectrum for n=2. the lightest excitations are pairs of fundamental particles of the (1+1)-dimensional su(2)xsu(2) principal chiral sigma model bound in a linear potential, with a specified matching condition where the particles overlap. this matching condition can be determined from the exactly-known s-matrix for the sigma model.",1,0,0,0,0
704.0942,axiom a polynomial skew products of c^2 and their postcritical sets,"a polynomial skew product of c^2 is a map of the form f(z,w) = (p(z), q(z,w)), where p and q are polynomials, such that f is regular of degree d >= 2. for polynomial maps of c, hyperbolicity is equivalent to the condition that the closure of the postcritical set is disjoint from the julia set; further, critical points either iterate to an attracting cycle or infinity. for polynomial skew products, jonsson (math. ann., 1999) established that f is axiom a if and only if the closure of the postcritical set is disjoint from the right analog of the julia set. here we present the analogous conclusion: critical orbits either escape to infinity or accumulate on an attracting set. in addition, we construct new examples of axiom a maps demonstrating various postcritical behaviors.",1,0,0,0,0
704.0945,gibbs fragmentation trees,"we study fragmentation trees of gibbs type. in the binary case, we identify the most general gibbs-type fragmentation tree with aldous' beta-splitting model, which has an extended parameter range $\beta>-2$ with respect to the ${\rm beta}(\beta+1,\beta+1)$ probability distributions on which it is based. in the multifurcating case, we show that gibbs fragmentation trees are associated with the two-parameter poisson--dirichlet models for exchangeable random partitions of $\mathbb {n}$, with an extended parameter range $0\le\alpha\le1$, $\theta\ge-2\alpha$ and $\alpha<0$, $\theta =-m\alpha$, $m\in \mathbb {n}$.",1,0,0,0,1
704.0949,conservation laws for invariant functionals containing compositions,"the study of problems of the calculus of variations with compositions is a quite recent subject with origin in dynamical systems governed by chaotic maps. available results are reduced to a generalized euler-lagrange equation that contains a new term involving inverse images of the minimizing trajectories. in this work we prove a generalization of the necessary optimality condition of dubois-reymond for variational problems with compositions. with the help of the new obtained condition, a noether-type theorem is proved. an application of our main result is given to a problem appearing in the chaotic setting when one consider maps that are ergodic.",1,0,0,0,0
704.0954,sensor networks with random links: topology design for distributed   consensus,"in a sensor network, in practice, the communication among sensors is subject to:(1) errors or failures at random times; (3) costs; and(2) constraints since sensors and networks operate under scarce resources, such as power, data rate, or communication. the signal-to-noise ratio (snr) is usually a main factor in determining the probability of error (or of communication failure) in a link. these probabilities are then a proxy for the snr under which the links operate. the paper studies the problem of designing the topology, i.e., assigning the probabilities of reliable communication among sensors (or of link failures) to maximize the rate of convergence of average consensus, when the link communication costs are taken into account, and there is an overall communication budget constraint. to consider this problem, we address a number of preliminary issues: (1) model the network as a random topology; (2) establish necessary and sufficient conditions for mean square sense (mss) and almost sure (a.s.) convergence of average consensus when network links fail; and, in particular, (3) show that a necessary and sufficient condition for both mss and a.s. convergence is for the algebraic connectivity of the mean graph describing the network topology to be strictly positive. with these results, we formulate topology design, subject to random link failures and to a communication cost constraint, as a constrained convex optimization problem to which we apply semidefinite programming techniques. we show by an extensive numerical study that the optimal design improves significantly the convergence speed of the consensus algorithm and can achieve the asymptotic performance of a non-random network at a fraction of the communication cost.",1,0,0,0,0
704.0957,one-dimensional brownian particle systems with rank dependent drifts,"we study interacting systems of linear brownian motions whose drift vector at every time point is determined by the relative ranks of the coordinate processes at that time. our main objective has been to study the long range behavior of the spacings between the brownian motions arranged in increasing order. for finitely many brownian motions interacting in this manner, we characterize drifts for which the family of laws of the vector of spacings is tight, and show its convergence to a unique stationary joint distribution given by independent exponential distributions with varying means. we also study one particular countably infinite system, where only the minimum brownian particle gets a constant upward drift, and prove that independent and identically distributed exponential spacings remain stationary under the dynamics of such a process. some related conjectures in this direction have also been discussed.",1,0,0,0,0
704.0967,cross-layer optimization of mimo-based mesh networks with gaussian   vector broadcast channels,"mimo technology is one of the most significant advances in the past decade to increase channel capacity and has a great potential to improve network capacity for mesh networks. in a mimo-based mesh network, the links outgoing from each node sharing the common communication spectrum can be modeled as a gaussian vector broadcast channel. recently, researchers showed that ``dirty paper coding'' (dpc) is the optimal transmission strategy for gaussian vector broadcast channels. so far, there has been little study on how this fundamental result will impact the cross-layer design for mimo-based mesh networks. to fill this gap, we consider the problem of jointly optimizing dpc power allocation in the link layer at each node and multihop/multipath routing in a mimo-based mesh networks. it turns out that this optimization problem is a very challenging non-convex problem. to address this difficulty, we transform the original problem to an equivalent problem by exploiting the channel duality. for the transformed problem, we develop an efficient solution procedure that integrates lagrangian dual decomposition method, conjugate gradient projection method based on matrix differential calculus, cutting-plane method, and subgradient method. in our numerical example, it is shown that we can achieve a network performance gain of 34.4% by using dpc.",1,0,0,0,0
704.0981,construction of complete embedded self-similar surfaces under mean   curvature flow. part ii,we study the dirichlet problem associated to the equation for self-similar surfaces for graphs over the euclidean plane with a disk removed. we show the existence of a solution provided the boundary conditions on the boundary circle are small enough and satisfy some symmetries. this is the second step towards the construction of new examples of complete embedded self similar surfaces under mean curvature flow.,1,0,0,0,0
704.0989,enumerating limit groups,"we prove that the set of limit groups is recursive, answering a question of delzant. one ingredient of the proof is the observation that a finitely presented group with local retractions (a la long and reid) is coherent and, furthermore, there exists an algorithm that computes presentations for finitely generated subgroups. the other main ingredient is the ability to algorithmically calculate centralizers in relatively hyperbolic groups. applications include the existence of recognition algorithms for limit groups and free groups.",1,0,0,0,0
704.0991,a direct method for solving optimal switching problems of   one-dimensional diffusions,"in this paper, we propose a direct solution method for optimal switching problems of one-dimensional diffusions. this method is free from conjectures about the form of the value function and switching strategies, or does not require the proof of optimality through quasi-variational inequalities. the direct method uses a general theory of optimal stopping problems for one-dimensional diffusions and characterizes the value function as sets of the smallest linear majorants in their respective transformed spaces.",1,0,0,0,0
704.0993,late-time tails of a yang-mills field on minkowski and schwarzschild   backgrounds,"we study the late-time behavior of spherically symmetric solutions of the yang-mills equations on minkowski and schwarzschild backgrounds. using nonlinear perturbation theory we show in both cases that solutions having smooth compactly supported initial data posses tails which decay as $t^{-4}$ at timelike infinity. moreover, for small initial data on minkowski background we derive the third-order formula for the amplitude of the tail and confirm numerically its accuracy.",1,0,0,0,0
704.0994,mediatic graphs,"any medium can be represented as an isometric subgraph of the hypercube, with each token of the medium represented by a particular equivalence class of arcs of the subgraph. such a representation, although useful, is not especially revealing of the structure of a particular medium. we propose an axiomatic definition of the concept of a `mediatic graph'. we prove that the graph of any medium is a mediatic graph. we also show that, for any non-necessarily finite set s, there exists a bijection from the collection m of all the media on a given set s (of states) onto the collection g of all the mediatic graphs on s.",1,0,0,0,0
704.0997,stable algebras of entire functions,"suppose that $h$ and $g$ belong to the algebra $\b$ generated by the rational functions and an entire function $f$ of finite order on ${\bbb c}^n$ and that $h/g$ has algebraic polar variety. we show that either $h/g\in\b$ or $f=q_1e^p+q_2$, where $p$ is a polynomial and $q_1,q_2$ are rational functions. in the latter case, $h/g$ belongs to the algebra generated by the rational functions, $e^p$ and $e^{-p}$.",1,0,0,0,0
704.0998,"test vectors for trilinear forms, when two representations are   unramified and one is special","let f be a finite extension of qp and g be gl(2,f). when v is the tensor product of three admissible, irreducible, finite dimensional representations of g, the space of g-invariant linear forms has dimension at most one. when a non zero linear form exists, one wants to find an element of v which is not in its kernel: this is a test vector. gross and prasad found explicit test vectors for some triple of representations. in this paper, others are found, and they almost complete the case when the conductor of each representation is at most 1.",1,0,0,0,0
704.0999,generic character sheaves on disconnected groups and character values,we relate a generic character sheaf on a disconnected reductive group with a character of a representation of the rational points of the group over a finite field extending a result known in the connected case.,1,0,0,0,0
704.1001,tautological relations in hodge field theory,we propose a hodge field theory construction that captures algebraic properties of the reduction of zwiebach invariants to gromov-witten invariants. it generalizes the barannikov-kontsevich construction to the case of higher genera correlators with gravitational descendants.   we prove the main theorem stating that algebraically defined hodge field theory correlators satisfy all tautological relations. from this perspective the statement that barannikov-kontsevich construction provides a solution of the wdvv equation looks as the simplest particular case of our theorem. also it generalizes the particular cases of other low-genera tautological relations proven in our earlier works; we replace the old technical proofs by a novel conceptual proof.,1,0,0,0,0
704.1003,on the choice of coarse variables for dynamics,two ideas for the choice of an adequate set of coarse variables allowing approximate autonomous dynamics for practical applications are presented. the coarse variables are meant to represent averaged behavior of a fine-scale autonomous dynamics.,1,0,0,0,0
704.1005,constructions of kahler-einstein metrics with negative scalar curvature,"we show that on kahler manifolds with negative first chern class, the sequence of algebraic metrics introduced by h. tsuji converges uniformly to the kahler-einstein metric. for algebraic surfaces of general type and orbifolds with isolated singularities, we prove a convergence result for a modified version of tsuji's iterative construction.",1,0,0,0,0
704.1006,a denjoy theorem for commuting circle diffeomorphisms with mixed holder   derivatives,"we prove that if d is an integer number bigger than 1 and f_1,...,f_d are commuting circle diffeomorphisms respectively of class c^(1+\tau_k), where \tau_1 + ... + \tau_k > 1, then these maps are simultaneously conjugate to rotations provided that their rotation numbers are independent over the rationals.",1,0,0,0,0
704.1008,explicit hrs-tilting,"for an abelian category $a$ equipped with a torsion pair, we give an explicit description for the abelian category $b$ introduced by happel-reiten-smalo, and also for the category of chain complexes $ch(b)$ and the derived category $d(b)$ of $b$. we also describe the dg structure on $ch(b)$. as a consequence, we find new proofs of certain results of happel-reiten-smalo. the main ingredient is the category of {\em decorated} complexes.",1,0,0,0,0
704.1009,lectures on derived and triangulated categories,these notes are meant to provide a rapid introduction to triangulated categories. we start with the definition of an additive category and end with a glimps of tilting theory. some exercises are included.,1,0,0,0,0
704.101,group actions on algebraic stacks via butterflies,"we introduce an explicit method for studying actions of a group stack g on an algebraic stack x. as an example, we study in detail the case where x=p(n_0,...,n_r) is a weighted projective stack over an arbitrary base s. to this end, we give an explicit description of the group stack of automorphisms of, the weighted projective general linear 2-group pgl(n_0,...,n_r). as an application, we use a result of colliot-thelene to show that for every linear algebraic group g over an arbitrary base field k (assumed to be reductive if char(k)>0) such that pic}(g)=0, every action of g on p(n_0,...,n_r) lifts to a linear action of g on a^{r+1}.",1,0,0,0,0
704.1012,unstable and stable galaxy models,"to determine the stability and instability of a given steady galaxy configuration is one of the fundamental problems in the vlasov theory for galaxy dynamics. in this article, we study the stability of isotropic spherical symmetric galaxy models $f_{0}(e)$, for which the distribution function $f_{0}$ depends on the particle energy $e$ only. in the first part of the article, we derive the first sufficient criterion for linear instability of $f_{0}(e):$ $f_{0}(e)$ is linearly unstable if the second-order operator \[ a_{0}\equiv-\delta+4\pi\int f_{0}^{\prime}(e)\{i-\mathcal{p}\}dv \] has a negative direction, where $\mathcal{p}$ is the projection onto the function space $\{g(e,l)\},$ $l$ being the angular momentum [see the explicit formula (\ref{a0-radial})]. in the second part of the article, we prove that for the important king model, the corresponding $a_{0}$ is positive definite. such a positivity leads to the nonlinear stability of the king model under all spherically symmetric perturbations.",1,1,1,1,1
704.1013,flops connect minimal models,a remark on a paper by birkar-cascini-hacon-mckernan.,0,1,1,1,1
704.1014,a product formula for volumes of varieties,a simple application of the semipositivity.,0,1,1,1,1
704.1015,an alternative topological field theory of generalized complex geometry,we propose a new topological field theory on generalized complex geometry in two dimension using aksz formulation. zucchini's model is $a$ model in the case that the generalized complex structuredepends on only a symplectic structure. our new model is $b$ model in the case that the generalized complex structure depends on only a complex structure.,1,0,0,0,0
704.1019,cyclic cohomology of certain nuclear fr\'echet and df algebras,"we give explicit formulae for the continuous hochschild and cyclic homology and cohomology of certain topological algebras. to this end we show that, for a continuous morphism $\phi: \x\to \y$ of complexes of complete nuclear $df$-spaces, the isomorphism of cohomology groups $h^n(\phi): h^n(\x) \to h^n(\y)$ is automatically topological. the continuous cyclic-type homology and cohomology are described up to topological isomorphism for the following classes of biprojective $\hat{\otimes}$-algebras: the tensor algebra $e \hat{\otimes} f$ generated by the duality $(e, f, < \cdot, \cdot >)$ for nuclear fr\'echet spaces $e$ and $f$ or for nuclear $df$-spaces $e$ and $f$; nuclear biprojective k\""{o}the algebras $\lambda(p)$ which are fr\'echet spaces or $df$-spaces; the algebra of distributions $\mathcal{e}^*(g)$ on a compact lie group $g$.",1,0,0,0,0
704.1021,curvature estimates for weingarten hypersurfaces in riemannian manifolds,"we prove curvature estimates for general curvature functions. as an application we show the existence of closed, strictly convex hypersurfaces with prescribed curvature $f$, where the defining cone of $f$ is $\c_+$. $f$ is only assumed to be monotone, symmetric, homogeneous of degree 1, concave and of class $c^{m,\al}$, $m\ge4$.",1,0,0,0,0
704.1022,almost sure functional central limit theorem for non-nestling random   walk in random environment,"we consider a non-nestling random walk in a product random environment. we assume an exponential moment for the step of the walk, uniformly in the environment. we prove an invariance principle (functional central limit theorem) under almost every environment for the centered and diffusively scaled walk. the main point behind the invariance principle is that the quenched mean of the walk behaves subdiffusively.",1,0,0,0,0
704.1032,theta constants identities for jacobians of cyclic 3-sheeted covers of   the sphere and representations of the symmetric group,"we find identities between theta constants with rational characteristics evaluated at period matrix of $r,$ a cyclic 3 sheeted cover of the sphere with $3k$ branch points $\lambda_1...\lambda_{3k}.$ these identities follow from thomae formula \cite{br}. this formula expresses powers of theta constants as polynomials in $\lambda_1...\lambda_{3k}.$ we apply the representation of the symmetric group to find relations between the polynomials and hence between the associated theta constants.",1,0,0,0,0
704.1033,topology of spaces of equivariant symplectic embeddings,"we compute the homotopy type of the space of t^n-equivariant symplectic embeddings from the standard 2n-dimensional ball of some fixed radius into a 2n-dimensional symplectic-toric manifold m, and use this computation to define a z-valued step function on the positive real line which is an invariant of the symplectic-toric type of m. we conclude with a discussion of the partially equivariant case of this result.",1,0,0,0,0
704.1034,toric symplectic ball packing,"we define and solve the toric version of the symplectic ball packing problem, in the sense of listing all 2n-dimensional symplectic-toric manifolds which admit a perfect packing by balls embedded in a symplectic and torus equivariant fashion.   in order to do this we first describe a problem in geometric-combinatorics which is equivalent to the toric symplectic ball packing problem. then we solve this problem using arguments from convex geometry and delzant theory.   applications to symplectic blowing-up are also presented, and some further questions are raised in the last section.",1,0,0,0,0
704.1036,maximal ball packings of symplectic-toric manifolds,"let m be a symplectic-toric manifold of dimension at least four. this paper investigates the so called symplectic ball packing problem in the toral equivariant setting. we show that the set of toric symplectic ball packings of m admits the structure of a convex polytope. previous work of the first author shows that up to equivalence, only cp^1 x cp^1 and cp^2 admit density one packings when n=2 and only cp^n admits density one packings when n>2. in contrast, we show that for a fixed n>=2 and each r in (0, 1), there are uncountably many inequivalent 2n-dimensional symplectic-toric manifolds with a maximal toric packing of density r. this result follows from a general analysis of how the densities of maximal packings change while varying a given symplectic-toric manifold through a family of symplectic-toric manifolds that are equivariantly diffeomorphic but not equivariantly symplectomorphic.",1,0,0,0,0
704.1039,"symplectic homology, autonomous hamiltonians, and morse-bott moduli   spaces","we define floer homology for a time-independent, or autonomous hamiltonian on a symplectic manifold with contact type boundary, under the assumption that its 1-periodic orbits are transversally nondegenerate. our construction is based on morse-bott techniques for floer trajectories. our main motivation is to understand the relationship between linearized contact homology of a fillable contact manifold and symplectic homology of its filling.",1,0,0,0,0
704.1041,higher dimensional conundra,we study asymptotics of various euclidean geometric phenomena as the dimension tend to infinity.,1,0,0,0,0
704.1043,on the kolmogorov-chaitin complexity for short sequences,"a drawback of kolmogorov-chaitin complexity (k) as a function from s to the shortest program producing s is its noncomputability which limits its range of applicability. moreover, when strings are short, the dependence of k on a particular universal turing machine u can be arbitrary. in practice one can approximate it by computable compression methods. however, such compression methods do not always provide meaningful approximations--for strings shorter, for example, than typical compiler lengths. in this paper we suggest an empirical approach to overcome this difficulty and to obtain a stable definition of the kolmogorov-chaitin complexity for short sequences. additionally, a correlation in terms of distribution frequencies was found across the output of two models of abstract machines, namely unidimensional cellular automata and deterministic turing machine.",1,0,0,0,0
704.1046,heights and metrics with logarithmic singularities,"we prove lower bound and finiteness properties for arakelovian heights with respect to pre-log-log hermitian ample line bundles. these heights were introduced by burgos, kramer and k\""uhn, in their extension of the arithmetic intersection theory of gillet and soul\'e, aimed to deal with hermitian vector bundles equipped with metrics admitting suitable logarithmic singularities. our results generalize the corresponding properties for the heights of bost-gillet-soul\'e, as well as the properties established by faltings for heights of points attached to hermitian line bundles whose metrics have logarithmic singularities. we also discuss various geometric constructions where such pre-log-log hermitian ample line bundles naturally arise.",1,0,0,0,0
704.1057,working with 2s and 3s,"we establish an equivalent condition to the validity of the collatz conjecture, using elementary methods. we derive some conclusions and show several examples of our results. we also offer a variety of exercises, problems and conjectures.",1,0,0,0,0
704.1059,decartes' perfect lens,"we give a new, elementary, purely analytical development of \textsc{descartes}' theorem that a smooth connected surface is a perfect focusing lens if and only if it is a connected subset of the ovoid obtained by revolving a cartesian oval around its axis of symmetry.",1,0,0,0,0
704.1066,observations on degenerate saddle point problems,"we investigate degenerate saddle point problems, which can be viewed as limit cases of standard mixed formulations of symmetric problems with large jumps in coefficients. we prove that they are well-posed in a standard norm despite the degeneracy. by wellposedness we mean a stable dependence of the solution on the right-hand side. a known approach of splitting the saddle point problem into separate equations for the primary unknown and for the lagrange multiplier is used. we revisit the traditional ladygenskaya--babu\v{s}ka--brezzi (lbb) or inf--sup condition as well as the standard coercivity condition, and analyze how they are affected by the degeneracy of the corresponding bilinear forms. we suggest and discuss generalized conditions that cover the degenerate case. the lbb or inf--sup condition is necessary and sufficient for wellposedness of the problem with respect to the lagrange multiplier under some assumptions. the generalized coercivity condition is necessary and sufficient for wellposedness of the problem with respect to the primary unknown under some other assumptions. we connect the generalized coercivity condition to the positiveness of the minimum gap of relevant subspaces, and propose several equivalent expressions for the minimum gap. our results provide a foundation for research on uniform wellposedness of mixed formulations of symmetric problems with large jumps in coefficients in a standard norm, independent of the jumps. such problems appear, e.g., in numerical simulations of composite materials made of components with contrasting properties.",1,0,0,0,0
704.107,differential diversity reception of mdpsk over independent rayleigh   channels with nonidentical branch statistics and asymmetric fading spectrum,"this paper is concerned with optimum diversity receiver structure and its performance analysis of differential phase shift keying (dpsk) with differential detection over nonselective, independent, nonidentically distributed, rayleigh fading channels. the fading process in each branch is assumed to have an arbitrary doppler spectrum with arbitrary doppler bandwidth, but to have distinct, asymmetric fading power spectral density characteristic. using 8-dpsk as an example, the average bit error probability (bep) of the optimum diversity receiver is obtained by calculating the bep for each of the three individual bits. the bep results derived are given in exact, explicit, closed-form expressions which show clearly the behavior of the performance as a function of various system parameters.",1,0,0,0,0
704.1074,markov basis and groebner basis of segre-veronese configuration for   testing independence in group-wise selections,"we consider testing independence in group-wise selections with some restrictions on combinations of choices. we present models for frequency data of selections for which it is easy to perform conditional tests by markov chain monte carlo (mcmc) methods. when the restrictions on the combinations can be described in terms of a segre-veronese configuration, an explicit form of a gr\""obner basis consisting of moves of degree two is readily available for performing a markov chain. we illustrate our setting with the national center test for university entrance examinations in japan. we also apply our method to testing independence hypotheses involving genotypes at more than one locus or haplotypes of alleles on the same chromosome.",1,0,0,0,1
704.1077,microlocal asymptotic analysis in algebras of generalized functions,"we introduce a new type of local and microlocal asymptotic analysis in algebras of generalized functions, based on the presheaf properties of those algebras and on the properties of their elements with respect to a regularizing parameter. contrary to the more classical frequential analysis based on the fourier transform, we can describe a singular asymptotic spectrum which has good properties with respect to nonlinear operations. in this spirit we give several examples of propagation of singularities through nonlinear operators.",1,0,0,0,0
704.3731,catalan's intervals and realizers of triangulations,"the stanley lattice, tamari lattice and kreweras lattice are three remarkable orders defined on the set of catalan objects of a given size. these lattices are ordered by inclusion: the stanley lattice is an extension of the tamari lattice which is an extension of the kreweras lattice. the stanley order can be defined on the set of dyck paths of size $n$ as the relation of \emph{being above}. hence, intervals in the stanley lattice are pairs of non-crossing dyck paths. in a former article, the second author defined a bijection $\phi$ between pairs of non-crossing dyck paths and the realizers of triangulations (or schnyder woods). we give a simpler description of the bijection $\phi$. then, we study the restriction of $\phi$ to tamari's and kreweras' intervals. we prove that $\phi$ induces a bijection between tamari intervals and minimal realizers. this gives a bijection between tamari intervals and triangulations. we also prove that $\phi$ induces a bijection between kreweras intervals and the (unique) realizers of stack triangulations. thus, $\phi$ induces a bijection between kreweras intervals and stack triangulations which are known to be in bijection with ternary trees.",1,0,0,0,0
704.3733,torsion units in integral group ring of the mathieu simple group m22,we investigate the possible character values of torsion units of the normalized unit group of the integral group ring of mathieu sporadic group $m_{22}$. we confirm the kimmerle conjecture on prime graphs for this group and specify the partial augmentations for possible counterexamples to the stronger zassenhaus conjecture.,1,0,0,0,0
704.3737,contractible lie groups over local fields,"let g be a lie group over a local field of positive characteristic which admits a contractive automorphism f (i.e., the forward iterates f^n(x) of each group element x converge to the neutral element 1). we show that then g is a torsion group of finite exponent and nilpotent. we also obtain results concerning the interplay between contractive automorphisms of lie groups over local fields, contractive automorphisms of their lie algebras, and positive gradations thereon. some of the results even extend to lie groups over arbitrary complete ultrametric fields.",1,0,0,0,0
704.3744,the general form of cyclic orthonormal generators in r^n,"in this paper we give a definition of cyclic orthonormal generators (cogs) in r^n. we give a general canonical form for their expression. further, we give an explicit formula for computing the canonical form of any given cog.",1,0,0,0,0
704.3749,kazhdan and haagerup properties from the median viewpoint,"we prove the existence of a close connection between spaces with measured walls and median metric spaces. we then relate properties (t) and haagerup (a-t-menability) to actions on median spaces and on spaces with measured walls. this allows us to explore the relationship between the classical properties (t) and haagerup and their versions using affine isometric actions on $l^p$-spaces. it also allows us to answer an open problem on a dynamical characterization of property (t), generalizing results of robertson-steger.",1,0,0,0,0
704.375,thermal effects of rotation in random classical zero-point radiation,"the rotating reference system, two-point correlation functions, and energy density are used as the basis for investigating thermal effects observed by a detector rotating through random classical zero-point radiation. the rs consists of frenet -serret orthogonal tetrads where the rotating detector is at rest and has a constant acceleration vector. the cfs and the energy density at the rotating reference system should be periodic with rotation period because cf and energy density measurements is one of the tools the detector can use to justify the periodicity of its motion. the cfs have been calculated for both electromagnetic and massless scalar fields in two cases, with and without taking this periodicity into consideration. it turned out that only periodic cfs have some thermal features and particularly the planck's factor with the temperature t= h w /k . regarding to the energy density of both electromagnetic and massless scalar field it is shown that the detector rotating in the zero-point radiation observes not only this original zero-point radiation but, above that, also the radiation which would have been observed by an inertial detector in the thermal bath with the plank's spectrum at the temperature t. this effect is masked by factor 2/3(4 gamma^2-1) for the electromagnetic field and 2/9 (4 gamma ^2-1) for the massless scalar field, where the lorentz factor gamma=(1 - v^2 / c^2)^(1/2). appearance of these masking factors is connected with the fact that rotation is defined by two parameters, angular velocity w and the radius of rotation, in contrast with a uniformly accelerated linear motion which is defined by only one parameter, acceleration a. our calculations involve classical point of view only and to the best of our knowledge these results have not been reported in quantum theory yet.",1,0,0,0,0
704.3752,generalizing the notion of koszul algebra,"we introduce a generalization of the notion of a koszul algebra, which includes graded algebras with relations in different degrees, and we establish some of the basic properties of these algebras. this class is closed under twists, twisted tensor products, regular central extensions and ore extensions. we explore the monomial algebras in this class and we include some well-known examples of algebras that fall into this class.",1,0,0,0,0
704.3756,skew critical problems,"skew critical problems occur in continuous and discrete nonholonomic lagrangian systems. they are analogues of constrained optimization problems, where the objective is differentiated in directions given by an apriori distribution, instead of tangent directions to the constraint. we show semiglobal existence and uniqueness for nondegenerate skew critical problems, and show that the solutions of two skew critical problems have the same contact as the problems themselves. also, we develop some infrastructure that is necessary to compute with contact order geometrically, directly on manifolds.",1,0,0,0,0
704.3758,large deviations for partition functions of directed polymers and some   other models in an iid field,"consider the partition function of a directed polymer in an iid field. we assume that both tails of the negative and the positive part of the field are at least as light as exponential. it is a well-known fact that the free energy of the polymer is equal to a deterministic constant for almost every realization of the field and that the upper tail of the large deviations is exponential. the lower tail of the large deviations is typically lighter than exponential. in this paper we provide a method to obtain estimates on the rate of decay of the lower tail of the large deviations, which are sharp up to multiplicative constants. as a consequence, we show that the lower tail of the large deviations exhibits three regimes, determined according to the tail of the negative part of the field. our method is simple to apply and can be used to cover other oriented and non-oriented models including first/last-passage percolation and the parabolic anderson model",1,1,1,1,1
704.3761,gorenstein algebras and hochschild cohomology,"for homomorphism k-->s of commutative rings, where k is gorenstein and s is essentially of finite type and flat as a k-module, the property that all non-trivial fiber rings of k-->s are gorenstein is characterized in terms of properties of the cohomology modules ext_n^{s\otimes_ks}s{s\otimes_ks}.",1,0,0,0,0
704.3767,a new proof of the beez-cartan theorem,this paper has been withdrawn by the author.,1,1,1,1,1
704.3775,dynamic programming principle for one kind of stochastic recursive   optimal control problem and hamilton-jacobi-bellman equations,"in this paper, we study one kind of stochastic recursive optimal control problem with the obstacle constraints for the cost function where the cost function is described by the solution of one reflected backward stochastic differential equations. we will give the dynamic programming principle for this kind of optimal control problem and show that the value function is the unique viscosity solution of the obstacle problem for the corresponding hamilton-jacobi-bellman equations.",1,0,0,0,0
704.3777,on the theory of colorful graphs,"the theory of colorful graphs can be developed by working in galois field modulo (p), p > 2 and a prime number. the paper proposes a program of possible conversion of graph theory into a pleasant colorful appearance. we propose to paint the usual black (indicating presence of an edge) and white (indicating absence of an edge) edges of graphs using multitude of colors and study their properties. all colorful graphs considered here are simple, i.e. not having any multiple edges or self-loops. this paper is an invitation to the program of generalizing usual graph theory in this direction.",1,0,0,0,0
704.3783,"congruent numbers, elliptic curves, and the passage from the local to   the global","the ancient unsolved problem of congruent numbers has been reduced to one of the major questions of contemporary arithmetic: the finiteness of the number of curves over $\bf q$ which become isomorphic at every place to a given curve. we give an elementary introduction to congruent numbers and their conjectural characterisation, discuss local-to-global issues leading to the finiteness problem, and list a few results and conjectures in the arithmetic theory of elliptic curves.",1,0,0,0,0
704.3785,"on the smoothness of h\""older-doubling measures","in this paper we consider the question of whether the doubling character of a measure supported on a subset of $\rr^m$ determines the regularity of its support (in a classical sense). this problem was studied by david, kenig and toro for codimension 1 sets under the assumption that the support be flat. here we study the higher codimension case and remove the flatness hypothesis.",1,0,0,0,0
704.3787,some exact solutions to equations of motion of an incompressible third   grade fluid,"this investigation deals with some exact solutions of the equations governing the steady plane motions of an incompressible third grade fluid by using complex variables and complex functions. some of the solutions admit, as particular cases, all the solutions of moro et al[1].",1,0,0,0,0
704.3791,microfractured media with a scale and mumford-shah energies,we want to understand he concentration of damage in microfractured elastic media. due to the different scallings of the volume and area (or area and length in two dimensions) the traditional method of homogenization using periodic arrays of cells seems to fail when applied to the mumford-shah functional and to periodically fractured domains.   in the present paper we are departing from traditional homogenization. the main result implies the use of mumford-shah energies and leads to an explanation of the observed concentration of damage in microfractured elastic bodies.,1,0,0,0,0
704.3811,"relative cuntz-pimsner algebras, partial isometric crossed products and   reduction of relations","the article discusses the interrelation between relative cuntz-pimsner algebras and partial isometric crossed products, and presents a procedure that reduces any given hilbert bimodule to the ""smallest"" hilbert bimodule yielding the same relative cuntz-pimsner algebra as the initial one. in the context of crossed products this reduction procedure corresponds to reduction of c*-dynamical systems.",1,0,0,0,0
704.3812,conditional observability,"for a quantum hamiltonian h =h(p) the observability of the energies e may be robust (whenever all e are real at all p) or, otherwise, conditional. using a pseudo-hermitian family of n-state chain models h we discuss some generic properties of conditionally observable spectra.",1,0,0,0,0
704.3819,weyl modules for the twisted loop algebras,"the notion of a weyl module, previously defined for the untwisted affine algebras, is extended here to the twisted affine algebras. we describe an identification of the weyl modules for the twisted affine algebras with suitably chosen weyl modules for the untwisted affine algebras. this identification allows us to use known results in the untwisted case to compute the dimensions and characters of the weyl modules for the twisted algebras.",1,0,0,0,0
